gvkey,window_idx,param,ac_1,geweke_z,abs_geweke_z,flag_geweke_2,flag_ac1_03
100022,25,mu,0.04106527051311928,-1.2788837680202834,1.2788837680202834,False,False
100022,25,sigma,-0.04935670821014241,-0.20923691201263364,0.20923691201263364,False,False
100022,25,theta,0.040982459873611536,-1.2760491659793691,1.2760491659793691,False,False
100022,26,mu,-0.0056032547448510335,0.8880426034374869,0.8880426034374869,False,False
100022,26,sigma,-0.013240267600116182,0.15465414022985216,0.15465414022985216,False,False
100022,26,theta,-0.005482494232990625,0.8883746961290172,0.8883746961290172,False,False
100022,27,mu,-0.034604288867326506,-1.4144633969187357,1.4144633969187357,False,False
100022,27,sigma,0.002442285297279277,-1.4309010126302906,1.4309010126302906,False,False
100022,27,theta,-0.03456677585185728,-1.4060647575333938,1.4060647575333938,False,False
100022,28,mu,0.039677036475295836,-1.7115374786319166,1.7115374786319166,False,False
100022,28,sigma,0.010764541081135524,2.1402360424131435,2.1402360424131435,True,False
100022,28,theta,0.03931129206844755,-1.723865914347087,1.723865914347087,False,False
100022,29,mu,-0.01705591993396611,0.3980381754664014,0.3980381754664014,False,False
100022,29,sigma,0.033797270490658025,-0.38888152605011367,0.38888152605011367,False,False
100022,29,theta,-0.01672223683858432,0.4009537430494935,0.4009537430494935,False,False
100022,30,mu,-0.0052358710397096605,0.04192766074389105,0.04192766074389105,False,False
100022,30,sigma,-0.013893270879370579,0.895803511050265,0.895803511050265,False,False
100022,30,theta,-0.005135598734177875,0.03577204393455329,0.03577204393455329,False,False
100022,31,mu,-0.01619702742729953,0.7220037358154742,0.7220037358154742,False,False
100022,31,sigma,0.022270513181872367,1.073623015843346,1.073623015843346,False,False
100022,31,theta,-0.016292900563348447,0.7133027600197519,0.7133027600197519,False,False
100022,32,mu,0.0026624875932532016,0.28933300214681124,0.28933300214681124,False,False
100022,32,sigma,-0.031187930490169734,0.4340493662706621,0.4340493662706621,False,False
100022,32,theta,0.0027516313999074917,0.28667883545899914,0.28667883545899914,False,False
100022,33,mu,0.006460576117493937,-1.0892489571572492,1.0892489571572492,False,False
100022,33,sigma,0.0360029793426067,-0.5486433782973077,0.5486433782973077,False,False
100022,33,theta,0.0061540173314995365,-1.0859829827800658,1.0859829827800658,False,False
100022,34,mu,-0.004508285276927804,-0.32941723270151474,0.32941723270151474,False,False
100022,34,sigma,-0.013338764594744345,0.6067288555671754,0.6067288555671754,False,False
100022,34,theta,-0.004478219797992909,-0.33503733289646015,0.33503733289646015,False,False
100022,35,mu,-0.027850919188035242,-0.2188114774569805,0.2188114774569805,False,False
100022,35,sigma,-0.013025103198532466,0.4277173857004415,0.4277173857004415,False,False
100022,35,theta,-0.0282131676674164,-0.22281373139319258,0.22281373139319258,False,False
