gvkey,train_start,train_end,n_obs,window_idx,sigma_lo,sigma_med,sigma_hi,sigma_mean,mu_lo,mu_med,mu_hi,mu_mean,n_rejects
100080,2022-10-01,2024-09-30,105,35,0.09522559362827546,0.10852320014677963,0.12437230433636189,0.10877405386003179,-0.23480741182368972,-0.08193955654464354,0.07034681361372151,-0.0842758035557097,0
100957,2014-01-01,2015-12-31,105,0,0.07116964963610231,0.08023490161978146,0.09240492086662462,0.08072143562622645,-0.06475293005331852,0.04729025918770818,0.15780965923965534,0.04697448517687421,0
100957,2014-04-01,2016-03-31,105,1,0.07118874484308307,0.08047175379086449,0.09313220172503894,0.08099131247124067,-0.04502100114321181,0.06533205621302256,0.18032140436920568,0.06522344537373766,0
100957,2014-07-01,2016-06-30,105,2,0.07742956868872597,0.08788142464931087,0.1014904017564751,0.08824864481792287,-0.06662043155653662,0.058345228551740416,0.17949373329299637,0.05771815001587111,0
100957,2014-10-01,2016-09-30,105,3,0.07655325363946779,0.0872420337851678,0.10011221288372894,0.08747443146035491,-0.061492565917725533,0.05623524614674531,0.1807195402519521,0.0572166337062021,0
100957,2015-01-01,2016-12-31,105,4,0.07540529930743921,0.08557287129624361,0.09824500924063016,0.08584527839413586,-0.05677118740432162,0.06130936994711416,0.17817060353731368,0.06044256573044635,0
100957,2015-04-01,2017-03-31,105,5,0.07380234229907062,0.08373383175406246,0.09719625518173888,0.08419077668491977,-0.053787200982755384,0.0647011377190804,0.1840387812736545,0.06478185862386195,0
100957,2015-07-01,2017-06-30,105,6,0.07267063789551201,0.082526360703398,0.09493572755488991,0.08284579385473323,-0.044223443530690444,0.06790896910327195,0.17696199374719457,0.06777961348678851,0
100957,2015-10-01,2017-09-30,105,7,0.07352553943254884,0.08357245662065435,0.09624162370087183,0.0838959750094528,-0.05660647899433313,0.0627580561112164,0.18008889705959655,0.06314274190322765,0
100957,2016-01-01,2017-12-31,105,8,0.07413088789909088,0.08442999341732922,0.09770067225767638,0.08478407916530506,-0.0752924386454457,0.04036729150750132,0.16162295315206632,0.04065310608226762,0
100957,2016-04-01,2018-03-31,105,9,0.0662461434709518,0.07526251587000324,0.08712341575381276,0.07551480104579614,-0.06789695362495503,0.029783658208018524,0.13028794372937286,0.031072825212742267,0
100957,2016-07-01,2018-06-30,105,10,0.061047245234789105,0.06927495389265814,0.08025421585219361,0.06974402957496888,-0.057833590957944235,0.0387001518037609,0.1370961706490777,0.03876447096332453,0
100957,2016-10-01,2018-09-30,104,11,0.06117425130795384,0.07017861925667077,0.080459848033825,0.07026327924670078,-0.06660276345194742,0.03890784705549395,0.13727359752727403,0.03765657906490577,0
100957,2017-01-01,2018-12-31,105,12,0.0618060255387718,0.07040847587904514,0.08070612412225607,0.07051350173821369,-0.04062904266707804,0.053470087146726124,0.15046552842316735,0.054299286369660096,0
100957,2017-04-01,2019-03-31,104,13,0.059584866445829235,0.06788624982487117,0.07917992099849415,0.06821107578109309,-0.047497460981431594,0.04634412707334826,0.1351435368916009,0.04576207051686275,0
100957,2017-07-01,2019-06-30,104,14,0.06407119694460177,0.07278753360841576,0.08383777992327658,0.0730441146529695,-0.031185083772794515,0.0718255605463827,0.17428330669640493,0.0720900364577971,0
100957,2017-10-01,2019-09-30,105,15,0.06372765424176154,0.07223903613852212,0.08329938728327523,0.07257546291112803,-0.006075223846997439,0.09734477516018984,0.20636653372372174,0.09845823417467386,0
100957,2018-01-01,2019-12-31,105,16,0.06200093867134937,0.07051239452918112,0.08089148593185784,0.07082055040586964,-0.01524260414472152,0.0795101001195292,0.17711838762170515,0.08002232594694642,0
100957,2018-04-01,2020-03-31,105,17,0.07766383702159352,0.0885326757628342,0.10207393584878997,0.08877297082702335,-0.011680965826815668,0.11298397997304858,0.23225243570403256,0.11305126535555668,0
100957,2018-07-01,2020-06-30,105,18,0.08169575749101123,0.09304489828603205,0.10676703074164508,0.0935056905671236,-0.004647402350083206,0.12287610137144447,0.2513304015583197,0.1245031981444813,0
100957,2018-10-01,2020-09-30,105,19,0.08448045086538189,0.09620358623675788,0.11058359618360084,0.09655963209512206,-0.0023912776445118057,0.13698137318164452,0.264853212774598,0.1363242619555137,0
100957,2019-01-01,2020-12-31,105,20,0.0882249700812296,0.10031131103111943,0.11488971764097895,0.1006819716932437,0.012485833177161862,0.1443638428301477,0.2820023690303537,0.14522591562294554,0
100957,2019-04-01,2021-03-31,105,21,0.09493808412267984,0.10798466422928038,0.12336587604596594,0.10827081171238313,-0.05075155325394635,0.09767295897935208,0.25646951205436197,0.09869376853846577,0
100957,2019-07-01,2021-06-30,105,22,0.09504288533994258,0.10815731928477565,0.12491526945590513,0.10862388221546254,-0.06875427158058346,0.07537683236752445,0.2270405279626076,0.07461676254203745,0
100957,2019-10-01,2021-09-30,105,23,0.10062793646734094,0.11529624575272654,0.13275816804459337,0.11540762131229682,-0.1445949391434302,0.011357077970485161,0.16920229251500854,0.011719398231474644,0
100957,2020-01-01,2021-12-31,105,24,0.10423580424826323,0.11824608118221842,0.13605515713027502,0.11866430501767024,-0.09641702280848065,0.05797937114943221,0.2168849370324685,0.05909670288792381,0
100957,2020-04-01,2022-03-31,105,25,0.09791506676674099,0.11202164720194424,0.12894177110383395,0.11249534593837344,-0.09889039538066069,0.05911414890444265,0.21684092038416386,0.059840135341468495,0
100957,2020-07-01,2022-06-30,105,26,0.09825341341406592,0.11144956428147368,0.12828982731980876,0.1119247368911112,-0.13432700607753248,0.02233107049283879,0.1794414446215161,0.022100431447015536,0
100957,2020-10-01,2022-09-30,105,27,0.10094611224686355,0.11434169737954651,0.1319859953781073,0.1148311619007902,-0.15364092994481954,0.011762246685455252,0.17354946470350496,0.009567347258578484,0
100957,2021-01-01,2022-12-31,105,28,0.09813521961485945,0.11136017202983445,0.1283868101935671,0.11193592962943473,-0.13502793902626575,0.017135681212097506,0.17283044947098603,0.01881712458001831,0
100957,2021-04-01,2023-03-31,105,29,0.10148469281967368,0.1149235141211334,0.13178357621602935,0.11537381686917694,-0.08359674923661747,0.08013548066681506,0.23136229536795572,0.07784443084946921,0
100957,2021-07-01,2023-06-30,105,30,0.09810482494990981,0.11113202157819388,0.12857876893234962,0.11166051893692198,-0.060936561501868686,0.09312634002651277,0.24184478816781643,0.09270583700029059,0
100957,2021-10-01,2023-09-30,105,31,0.09574062130017547,0.10841069736476129,0.12580308871416693,0.10900891451017153,-0.0524227171883008,0.10846828178245838,0.2533006360287601,0.10693357129695226,0
100957,2022-01-01,2023-12-31,104,32,0.09337975720609618,0.10688222609220047,0.1227058018326058,0.10711671534053427,-0.05099556503853497,0.09713772779117258,0.24877890132980499,0.09720080958738558,0
100957,2022-04-01,2024-03-31,105,33,0.09336987998666309,0.10529265085587866,0.1208217314010287,0.10582965527527409,-0.10829729281494539,0.03898613866089834,0.1809720913247641,0.03799401379169369,0
100957,2022-07-01,2024-06-30,105,34,0.0859394883597747,0.09710000470386089,0.11307617220720326,0.09774233624979257,-0.08897593818987294,0.04432645520404646,0.17752322010138363,0.04344118365743598,0
100957,2022-10-01,2024-09-30,105,35,0.08318534321513486,0.09480161648147488,0.10864677441308057,0.095020748756898,-0.032744044761525676,0.10078871265632777,0.2339745790273038,0.09879987304288304,0
101202,2014-01-01,2015-12-31,105,0,0.12099957905612298,0.13641197211751996,0.15710295472558375,0.13723915887885724,-0.13578899552402815,0.05579321123981054,0.24299663263960528,0.05478475280180169,0
101202,2014-04-01,2016-03-31,105,1,0.12473289237499822,0.14099803947983208,0.1631809685016215,0.14190835481365788,-0.13190578211849308,0.06117946121173433,0.2619609363758138,0.060906324789976846,0
101202,2014-07-01,2016-06-30,105,2,0.13166277091779752,0.14943525115424924,0.17257630399864704,0.1500597458543009,-0.20442126426166857,0.007370081476549879,0.21456006252846246,0.00654694394954702,0
101202,2014-10-01,2016-09-30,105,3,0.14426243171986838,0.16440526915633608,0.18865875014000938,0.16484315635054525,-0.1424997750241767,0.07853242971678594,0.3125564567072504,0.08047514662653062,0
101202,2015-01-01,2016-12-31,105,4,0.14643512385702262,0.16618021796767418,0.19078922156663014,0.1667092235147302,-0.1348749936161953,0.09370389963839562,0.32172288135284,0.09220732919007116,0
101202,2015-04-01,2017-03-31,105,5,0.17870072595642209,0.20274820607512128,0.23534517784202766,0.20385457703567555,-0.17261640726389826,0.11462225144398716,0.40604591953501773,0.11478631237098992,0
101202,2015-07-01,2017-06-30,105,6,0.17581156876168869,0.19965510379289292,0.22967739174994764,0.20042815169657996,-0.13056014800385127,0.14106920265132253,0.40290324518233556,0.13994690893165262,0
101202,2015-10-01,2017-09-30,105,7,0.17083846863962956,0.1941826088230038,0.22361974744661967,0.1949342885747204,-0.09284082160142228,0.18395963763580664,0.4559885636931766,0.18478994751901026,0
101202,2016-01-01,2017-12-31,105,8,0.1623163525477725,0.18486720748628138,0.21392461711464453,0.18564244049112819,-0.05737274592183983,0.19457312670034038,0.46085079168424464,0.19536166622160175,0
101202,2016-04-01,2018-03-31,105,9,0.16464910669329635,0.18705864639474454,0.21653791078640997,0.18768560273110885,-0.07497453618747545,0.16902998433150462,0.41888597187303245,0.17155596827571878,0
101202,2016-07-01,2018-06-30,105,10,0.15855052944216297,0.17991930595374234,0.20843443006057133,0.18113751280832674,-0.053913664358477345,0.1969304432588844,0.45223078218031815,0.19742153956176725,0
101202,2016-10-01,2018-09-30,104,11,0.14603078518005802,0.16752534635597977,0.19206792856690505,0.16772736968246363,-0.07032805132470288,0.18101116670382456,0.4160659899002566,0.17869730305144646,0
101202,2017-01-01,2018-12-31,105,12,0.14392702287382944,0.1639593706471123,0.18793937684474032,0.16420396319153457,-0.1001545855333771,0.1183398562257004,0.34500520121167405,0.12031214218123389,0
101202,2017-04-01,2019-03-31,104,13,0.09590344902572463,0.10926476579966678,0.12744223227400087,0.10978757047009502,-0.12558795318433053,0.025277921889085602,0.1683558414783893,0.024423339300667948,0
101202,2017-07-01,2019-06-30,104,14,0.10032460687985158,0.11397288401841318,0.1312756026925444,0.11437464933467317,-0.10183381325796814,0.05932890581122452,0.2201479722681841,0.059623460574748,0
101202,2017-10-01,2019-09-30,105,15,0.09969638058153432,0.11301169880863804,0.13031463015389882,0.11353798785132345,-0.10553243478300837,0.05678206384039981,0.22728049294134708,0.05855913145281917,0
101202,2018-01-01,2019-12-31,105,16,0.09527684591301588,0.10835638123596683,0.12430595619666313,0.10882994442881483,-0.08086185668585799,0.0645611256907294,0.21484298557631804,0.06559216380110144,0
101202,2018-04-01,2020-03-31,105,17,0.1271065329584189,0.14489473282723386,0.16705657003183827,0.14528796798271476,-0.11554446853045512,0.08869544207785154,0.2833053929373758,0.08838423367167451,0
101202,2018-07-01,2020-06-30,105,18,0.13365695074050235,0.15222452704932482,0.1746743184789338,0.1529783460850348,-0.10924739897923551,0.09873677569189977,0.30945999575924615,0.10177200566422388,0
101202,2018-10-01,2020-09-30,105,19,0.1348343640770717,0.1535449489028635,0.1764960944172143,0.154113216143662,-0.11076865872198002,0.11121743853313901,0.3169422758115263,0.11042369750751288,0
101202,2019-01-01,2020-12-31,105,20,0.14134441285710267,0.16070782195586444,0.1840636207601023,0.16130160420710105,-0.08478480787604421,0.12610348815938374,0.34701410223339463,0.1273220218405671,0
101202,2019-04-01,2021-03-31,105,21,0.14362714405004634,0.1633646886076124,0.18663414867961473,0.16379752760986296,-0.1209332700533428,0.10332518370740537,0.3432966554767136,0.10486259455109759,0
101202,2019-07-01,2021-06-30,105,22,0.1395346215892588,0.15878811467272363,0.18339098048986444,0.1594731873621526,-0.1003168668768782,0.110752851449651,0.33385790413183,0.11009427114640474,0
101202,2019-10-01,2021-09-30,105,23,0.14037999938042953,0.16084289541237895,0.18520295844238163,0.16099823047093537,-0.1460452670755594,0.0717599842508709,0.292097261654166,0.07240754523431168,0
101202,2020-01-01,2021-12-31,105,24,0.14489882020432351,0.16437457038998302,0.1891310295657741,0.16495592549046023,-0.13559789664383792,0.07906802711138425,0.2997713735459415,0.08032924965048832,0
101202,2020-04-01,2022-03-31,105,25,0.1184666474531021,0.13553408584240617,0.15600562248492353,0.13610720979449922,-0.06553927404782482,0.12568818422955852,0.31644240985923994,0.12643668067640615,0
101202,2020-07-01,2022-06-30,105,26,0.12179416254962863,0.13815198667436665,0.15902706786160187,0.1387410083049914,-0.15000419164675494,0.04396372222994889,0.23868874234414084,0.04359849495361542,0
101202,2020-10-01,2022-09-30,105,27,0.1255355532844276,0.1421941598416923,0.16413643371464184,0.14280283518614925,-0.21065732320269853,-0.004741342926096829,0.19623000889538592,-0.007597087558651047,0
101202,2021-01-01,2022-12-31,105,28,0.12449453551076345,0.1412716582624818,0.16287175356862965,0.1420021222031409,-0.15180112003787968,0.04093640777354639,0.2387568121390915,0.04289639135770852,0
101202,2021-04-01,2023-03-31,105,29,0.12671264254715178,0.14349221305962806,0.16454346250987215,0.1440544383246624,-0.10585511933983956,0.09870432795831804,0.28755172573608684,0.09587300205901764,0
101202,2021-07-01,2023-06-30,105,30,0.13476992435621638,0.15266580722200834,0.17663301732813902,0.15339180944144545,-0.1183639392026773,0.09383042205563544,0.29862247783632817,0.09321939694322322,0
101202,2021-10-01,2023-09-30,105,31,0.13975359859290654,0.1582482489213558,0.1836361211965992,0.15912143991591085,-0.125324742800502,0.10930581362273324,0.32118250809285664,0.10739925563179298,0
101202,2022-01-01,2023-12-31,104,32,0.1394894195556796,0.15965920361504493,0.18329627405324392,0.16000945335525424,-0.11751768058794278,0.10300978286148692,0.33053054521646175,0.10288958781440484,0
101202,2022-04-01,2024-03-31,105,33,0.14486641513634052,0.16336506819973495,0.18745898221387233,0.16419825412792755,-0.11462127896176309,0.11382247894574114,0.3335437568747342,0.11194689691751943,0
101202,2022-07-01,2024-06-30,105,34,0.139217619936604,0.15729698171503725,0.1831771810163853,0.1583375855703166,-0.08716643103291485,0.1290344234747009,0.3445378753178339,0.1274960442161692,0
101202,2022-10-01,2024-09-30,105,35,0.14057557251742817,0.16020594610416444,0.18360296609944957,0.1605762967350626,-0.03480804992036218,0.1904456238301061,0.4151132182713301,0.18712176815428924,0
101204,2014-01-01,2015-12-31,105,0,0.15869764748477344,0.17891191400003145,0.20604933965725686,0.17999681892998481,-0.23270900208947481,0.018625217516878668,0.26400703179894847,0.01731874294307658,0
101204,2014-04-01,2016-03-31,105,1,0.1623916596274565,0.18356748166774045,0.2124477871303542,0.18475260023325615,-0.24616464348870032,0.005261219562548818,0.26586025313883416,0.004668770337671674,0
101204,2014-07-01,2016-06-30,105,2,0.1725422695748277,0.19583277329691745,0.22615892143650448,0.19665126030766295,-0.26023544088427975,0.017323727931848446,0.2900665001324048,0.015984576683290706,0
101204,2014-10-01,2016-09-30,105,3,0.1702406863012808,0.19401085970060614,0.2226318156164047,0.19452756158766385,-0.3245698571179633,-0.06405124687961244,0.2117559170290049,-0.06181688032371153,0
101204,2015-01-01,2016-12-31,105,4,0.15653748680733184,0.17764475491887452,0.2039515094869819,0.1782102554494466,-0.20955329495360114,0.03479585302424101,0.2784105914082314,0.033167703544392496,0
101204,2015-04-01,2017-03-31,105,5,0.15199945736976966,0.17245380452945427,0.2001802181335153,0.1733948766582252,-0.26085045298345627,-0.01682735135816299,0.23054457144136717,-0.016516485242356688,0
101204,2015-07-01,2017-06-30,105,6,0.14484985437724057,0.16449447758312147,0.1892294936943695,0.16513130770123582,-0.2240164614271899,-0.00021027090207372586,0.21590291096742975,-0.0010402262176309734,0
101204,2015-10-01,2017-09-30,105,7,0.13651073836123834,0.1551642279406067,0.17868636107892574,0.155764875915801,-0.20531942629483918,0.015426989045630786,0.23332903404081728,0.016529300861181838,0
101204,2016-01-01,2017-12-31,105,8,0.12616244234316654,0.14369037147999175,0.1662755936291897,0.1442929584080264,-0.20668952676056745,-0.010428470184347258,0.19637301102502475,-0.009787342706110204,0
101204,2016-04-01,2018-03-31,105,9,0.1224636632369107,0.1391315126592545,0.16105776410501507,0.13959786432194318,-0.2206712860833902,-0.03972083053245586,0.14616909062218997,-0.037562600145164354,0
101204,2016-07-01,2018-06-30,105,10,0.10772742298473428,0.12224649245910896,0.14162112741753316,0.12307423346230228,-0.21423525267875915,-0.04356431442069579,0.1300080029040508,-0.04332763052713478,0
101204,2016-10-01,2018-09-30,104,11,0.10906811193112047,0.12512207193422673,0.14345255505414264,0.1252729884085324,-0.16674209676290908,0.02140667301774595,0.1966925696365696,0.019265990605156467,0
101204,2017-01-01,2018-12-31,105,12,0.11380966056732782,0.12965018246699317,0.14861227269305263,0.129843585693579,-0.18883761240230143,-0.015789148308623744,0.16312605219156215,-0.01433197137482195,0
101204,2017-04-01,2019-03-31,104,13,0.12719420175940552,0.14491498885094284,0.16902327779464674,0.1456083520307485,-0.21009312546178116,-0.009986856221446495,0.17972511004446784,-0.011243883388265031,0
101204,2017-07-01,2019-06-30,104,14,0.1317116142647514,0.14962977670802888,0.1723455859889847,0.150157240936392,-0.21929957903879077,-0.007399026376062338,0.2038394936917551,-0.006915376844012729,0
101204,2017-10-01,2019-09-30,105,15,0.13563502129140056,0.15375025821488308,0.17729051199710538,0.15446622246780645,-0.2040164126641799,0.017040052478113552,0.2490205925156515,0.019534840257849344,0
101204,2018-01-01,2019-12-31,105,16,0.13386767674281627,0.15224488696106347,0.17465471899895438,0.15291030924795251,-0.121228732657105,0.08266468915544838,0.29463892422143845,0.08460481751916865,0
101204,2018-04-01,2020-03-31,105,17,0.1471858880949033,0.16778413244230195,0.19344685818024118,0.16823946430180484,-0.11852285651922123,0.11856977315859187,0.3437810097203611,0.11796857155701053,0
101204,2018-07-01,2020-06-30,105,18,0.14946923352006192,0.170233450167612,0.19533913268232894,0.17107642634406722,-0.10244810514282472,0.13009412367487697,0.36584815551900096,0.13344148808998615,0
101204,2018-10-01,2020-09-30,105,19,0.15346097756139554,0.17475630598192216,0.20087804760903627,0.17540307783870782,-0.15459548859417988,0.09842916371138373,0.33320405387381097,0.09757564615634405,0
101204,2019-01-01,2020-12-31,105,20,0.15622586359909896,0.17762794718145558,0.20344270886910532,0.17828422583490594,-0.1581191018555605,0.07474634517650718,0.3192324745145855,0.07623630517486073,0
101204,2019-04-01,2021-03-31,105,21,0.1459627259424086,0.1660212320943733,0.18966908574673483,0.1664611061598902,-0.19391366756447614,0.033987727533022566,0.2778762168409056,0.035539388047379175,0
101204,2019-07-01,2021-06-30,105,22,0.1353594299109797,0.15403682617721803,0.17790350384245407,0.1547013891631279,-0.15173563273254065,0.053007742124580357,0.2694741837948459,0.052404759692684405,0
101204,2019-10-01,2021-09-30,105,23,0.13301662747720278,0.15240617686881933,0.17548848157075755,0.152553371741955,-0.19455749787139867,0.011767611840417946,0.22053621377419963,0.012368855351392302,0
101204,2020-01-01,2021-12-31,105,24,0.13335682114697933,0.15128122514245196,0.1740657073375954,0.15181627801198436,-0.19652999458433104,0.0010415496709722293,0.20421918528127025,0.002210809873480643,0
101204,2020-04-01,2022-03-31,105,25,0.11402180949461271,0.1304488818331182,0.1501523282368758,0.13100050239405334,-0.14074673566110224,0.04326974792396754,0.22689587678865863,0.044041128241336436,0
101204,2020-07-01,2022-06-30,105,26,0.12570636760783055,0.1425896246575773,0.16413524812784402,0.14319756678335074,-0.17380228350154073,0.026450818737716115,0.22743771819813746,0.026072102491712292,0
101204,2020-10-01,2022-09-30,105,27,0.13494078569603976,0.15284746656717746,0.17643367709008068,0.15350173601205466,-0.2500224779720488,-0.028502253351941943,0.18734654851186786,-0.03171030111913944,0
101204,2021-01-01,2022-12-31,105,28,0.1334149844825723,0.15139421118543353,0.17454205403825734,0.15217703912623431,-0.1598231381925605,0.04687547648680919,0.25893081834176485,0.04886330524583874,0
101204,2021-04-01,2023-03-31,105,29,0.13608808011583914,0.1541091714906191,0.1767179821929786,0.15471298754639928,-0.143818253150281,0.07577777548150735,0.27871899858622795,0.07287454014217751,0
101204,2021-07-01,2023-06-30,105,30,0.1387772357771831,0.15720524063161456,0.1818851057473443,0.15795282848241715,-0.17309964933522728,0.04546666654074147,0.2563181146708085,0.044838966243069364,0
101204,2021-10-01,2023-09-30,105,31,0.13922852007919007,0.1576536827114135,0.18294616814254464,0.15852359343921496,-0.1518886314680223,0.08186256810594161,0.2929337424866233,0.07995969099172567,0
101204,2022-01-01,2023-12-31,104,32,0.1626361092734474,0.1861528242758113,0.21371221926167389,0.18656117339545916,-0.23898457428348488,0.017392640683309292,0.28354705524788126,0.01745626260873084,0
101204,2022-04-01,2024-03-31,105,33,0.160095737583832,0.1805391278497308,0.20716597085074173,0.18145990636366924,-0.25287330678721276,-0.00036476988072696274,0.2422859108424651,-0.0024832071458099703,0
101204,2022-07-01,2024-06-30,105,34,0.15319737533288946,0.17309216344036008,0.20157101982538564,0.17423728338632036,-0.2544683484856326,-0.016519914781125834,0.22058019336766624,-0.01820661641854927,0
101204,2022-10-01,2024-09-30,105,35,0.14243263575401116,0.16232233250103925,0.18602843617465756,0.16269757716639133,-0.1278665302296814,0.10033692437144082,0.32799015081968,0.09698296825506057,0
101336,2014-01-01,2015-12-31,105,0,0.14421593329348345,0.16258555488755305,0.1872465744436237,0.16357145706040024,-0.23481530890434976,-0.006258090238834923,0.21676908417670457,-0.007464784617584978,0
101336,2014-04-01,2016-03-31,105,1,0.15760109631620597,0.17815223336589825,0.20618056663889592,0.17930239566506184,-0.2628249468636957,-0.01884795921210012,0.23410445481648257,-0.019451691950423653,0
101336,2014-07-01,2016-06-30,105,2,0.16151508018924554,0.18331711096343517,0.2117050812875957,0.18408326201065112,-0.30536869636402836,-0.045564319289175675,0.20946772023985508,-0.046726761250453094,0
101336,2014-10-01,2016-09-30,105,3,0.162447892053403,0.18512995568343318,0.212440783984002,0.18562301709976947,-0.20214341563771998,0.04659749592389888,0.3098150001112618,0.04867877379664968,0
101336,2015-01-01,2016-12-31,105,4,0.15461475507808,0.17546276769417118,0.20144639776096562,0.17602132232480933,-0.17185954230371447,0.06948095765836931,0.31014499855805244,0.0678937132351482,0
101336,2015-04-01,2017-03-31,105,5,0.1469437233586238,0.16671773025719042,0.1935219286252108,0.16762750319315559,-0.2454613901751828,-0.009573046245008961,0.2294409971072901,-0.009278044123052049,0
101336,2015-07-01,2017-06-30,105,6,0.1457079294553555,0.16546892251819517,0.19035046939385103,0.16610952712922217,-0.17884030500575068,0.046293969952067804,0.2636745496093386,0.04545448002190665,0
101336,2015-10-01,2017-09-30,105,7,0.1411395980952996,0.1604255917888341,0.1847453228955497,0.16104660572282053,-0.08121440181965146,0.14711967164109954,0.37229248260447706,0.1482033598069041,0
