date,window_idx,ok,msg,window_train_start,window_train_end,window_oos_start,window_oos_end,gvkey,A_hat_oos,theta_oos,L_proxy,PD_P,PD_Q,alpha,beta1,delta,beta0,em_converged,em_n_iter
2016-05-13,8,True,ok,2014-04-04,2016-03-25,2016-04-01,2016-06-24,100957,102281120068.36969,-8.47646728070182,63708129000.0,1.8114411565073946e-13,1.2064599337120299e-11,286.30409236954193,-12.64676625622049,1.3116256063950469,0.08939541737239408,False,10.0
2016-05-20,8,True,ok,2014-04-04,2016-03-25,2016-04-01,2016-06-24,100957,101966157687.85309,-8.48755044403997,63708129000.0,2.4813401597657536e-13,1.619145230959978e-11,286.30409236954193,-12.64676625622049,1.3116256063950469,0.08939541737239408,False,10.0
2016-05-27,8,True,ok,2014-04-04,2016-03-25,2016-04-01,2016-06-24,100957,8338670575685.085,-8.515675577203618,63708129000.0,0.0,0.0,286.30409236954193,-12.64676625622049,1.3116256063950469,0.08939541737239408,False,10.0
2016-06-03,8,True,ok,2014-04-04,2016-03-25,2016-04-01,2016-06-24,100957,101395795023.55234,-8.521216799416633,63708129000.0,4.3800700592821514e-13,2.7706803753993908e-11,286.30409236954193,-12.64676625622049,1.3116256063950469,0.08939541737239408,False,10.0
2016-06-10,8,True,ok,2014-04-04,2016-03-25,2016-04-01,2016-06-24,100957,100971149482.21535,-8.541211057626287,63708129000.0,6.677817768565757e-13,4.1162070101710047e-11,286.30409236954193,-12.64676625622049,1.3116256063950469,0.08939541737239408,False,10.0
2016-06-17,8,True,ok,2014-04-04,2016-03-25,2016-04-01,2016-06-24,100957,100335089218.68443,-8.584812098189945,63708129000.0,1.253137035192312e-12,7.472781714600978e-11,286.30409236954193,-12.64676625622049,1.3116256063950469,0.08939541737239408,False,10.0
2016-06-24,8,True,ok,2014-04-04,2016-03-25,2016-04-01,2016-06-24,100957,97736348498.6124,-8.7015043412938,63708129000.0,1.5913664486835025e-11,7.999785305783326e-10,286.30409236954193,-12.64676625622049,1.3116256063950469,0.08939541737239408,False,10.0
2016-07-01,9,True,ok,2014-07-04,2016-06-24,2016-07-01,2016-09-30,100957,101939269644.41875,-4.925580155802201,63708129000.0,7.220379634663166e-10,8.066551702901696e-09,237.7690623227134,21.78270710200027,1.5674631261414194,-0.12125117896422041,True,3.0
2016-07-08,9,True,ok,2014-07-04,2016-06-24,2016-07-01,2016-09-30,100957,101505001835.50743,-4.958202373480361,63708129000.0,9.952241384053528e-10,1.1060950863142402e-08,237.7690623227134,21.78270710200027,1.5674631261414194,-0.12125117896422041,True,3.0
2016-07-15,9,True,ok,2014-07-04,2016-06-24,2016-07-01,2016-09-30,100957,102182023223.8878,-4.930339696844722,63708129000.0,6.031754075763192e-10,6.831608071257642e-09,237.7690623227134,21.78270710200027,1.5674631261414194,-0.12125117896422041,True,3.0
2016-07-22,9,True,ok,2014-07-04,2016-06-24,2016-07-01,2016-09-30,100957,103212867597.34116,-4.8945341386010135,63708129000.0,2.7993633898533125e-10,3.2701746066905725e-09,237.7690623227134,21.78270710200027,1.5674631261414194,-0.12125117896422041,True,3.0
2016-07-29,9,True,ok,2014-07-04,2016-06-24,2016-07-01,2016-09-30,100957,103313379910.3518,-4.905875567668911,63708129000.0,2.596639140051079e-10,3.0643974159929547e-09,237.7690623227134,21.78270710200027,1.5674631261414194,-0.12125117896422041,True,3.0
2016-08-05,9,True,ok,2014-07-04,2016-06-24,2016-07-01,2016-09-30,100957,102455746280.62973,-4.909125980010057,63708129000.0,4.922433721444614e-10,5.590355037789382e-09,237.7690623227134,21.78270710200027,1.5674631261414194,-0.12125117896422041,True,3.0
2016-08-12,9,True,ok,2014-07-04,2016-06-24,2016-07-01,2016-09-30,100957,102864819208.13434,-4.91358468765549,63708129000.0,3.630097422937047e-10,4.211245307479353e-09,237.7690623227134,21.78270710200027,1.5674631261414194,-0.12125117896422041,True,3.0
2016-08-19,9,True,ok,2014-07-04,2016-06-24,2016-07-01,2016-09-30,100957,101379285257.0346,-4.8912142827766445,63708129000.0,1.091871644322141e-09,1.1689749527156796e-08,237.7690623227134,21.78270710200027,1.5674631261414194,-0.12125117896422041,True,3.0
2016-08-26,9,True,ok,2014-07-04,2016-06-24,2016-07-01,2016-09-30,100957,101608730859.90381,-4.8921783763532325,63708129000.0,9.21888415699509e-10,9.9814739080861e-09,237.7690623227134,21.78270710200027,1.5674631261414194,-0.12125117896422041,True,3.0
2016-09-02,9,True,ok,2014-07-04,2016-06-24,2016-07-01,2016-09-30,100957,102401765648.75006,-4.916819064281359,63708129000.0,5.123908890542564e-10,5.8258924089316654e-09,237.7690623227134,21.78270710200027,1.5674631261414194,-0.12125117896422041,True,3.0
2016-09-09,9,True,ok,2014-07-04,2016-06-24,2016-07-01,2016-09-30,100957,102561691607.05794,-4.903939262136589,63708129000.0,4.549524240874052e-10,5.179597068291617e-09,237.7690623227134,21.78270710200027,1.5674631261414194,-0.12125117896422041,True,3.0
2016-09-16,9,True,ok,2014-07-04,2016-06-24,2016-07-01,2016-09-30,100957,101843212394.28574,-4.919892608666622,63708129000.0,7.752260663409842e-10,8.598443517476795e-09,237.7690623227134,21.78270710200027,1.5674631261414194,-0.12125117896422041,True,3.0
2016-09-23,9,True,ok,2014-07-04,2016-06-24,2016-07-01,2016-09-30,100957,102249049799.62071,-4.961543545011864,63708129000.0,5.739158039419201e-10,6.618511914626208e-09,237.7690623227134,21.78270710200027,1.5674631261414194,-0.12125117896422041,True,3.0
2016-09-30,9,True,ok,2014-07-04,2016-06-24,2016-07-01,2016-09-30,100957,102672927019.75487,-5.030573895014015,63708129000.0,4.188063324397654e-10,5.093744111588508e-09,237.7690623227134,21.78270710200027,1.5674631261414194,-0.12125117896422041,True,3.0
2016-10-07,10,True,ok,2014-10-03,2016-09-30,2016-10-07,2016-12-30,100957,101410633580.26503,-11.893109642252897,63708129000.0,3.3331376877834214e-07,0.0003367574166649749,87.4618577788743,13.895812498550264,1.5079775050462465,-0.05055568926989287,False,10.0
2016-10-14,10,True,ok,2014-10-03,2016-09-30,2016-10-07,2016-12-30,100957,102348506404.1523,-11.889602220859008,63708129000.0,2.3308481958729032e-07,0.00026112481106590037,87.4618577788743,13.895812498550264,1.5079775050462465,-0.05055568926989287,False,10.0
2016-10-21,10,True,ok,2014-10-03,2016-09-30,2016-10-07,2016-12-30,100957,103531145159.31047,-11.8945627015617,63708129000.0,1.482747522363182e-07,0.0001898794853914855,87.4618577788743,13.895812498550264,1.5079775050462465,-0.05055568926989287,False,10.0
2016-10-28,10,True,ok,2014-10-03,2016-09-30,2016-10-07,2016-12-30,100957,103791137976.12488,-11.893767432662345,63708129000.0,1.3421494416441208e-07,0.00017680522302716896,87.4618577788743,13.895812498550264,1.5079775050462465,-0.05055568926989287,False,10.0
2016-11-04,10,True,ok,2014-10-03,2016-09-30,2016-10-07,2016-12-30,100957,102484154459.4438,-11.897172564298973,63708129000.0,2.2131598987249212e-07,0.00025265951036640807,87.4618577788743,13.895812498550264,1.5079775050462465,-0.05055568926989287,False,10.0
2016-11-11,10,True,ok,2014-10-03,2016-09-30,2016-10-07,2016-12-30,100957,100542343166.49352,-11.896284925983748,63708129000.0,4.6374860843620216e-07,0.00042544121303839257,87.4618577788743,13.895812498550264,1.5079775050462465,-0.05055568926989287,False,10.0
2016-11-18,10,True,ok,2014-10-03,2016-09-30,2016-10-07,2016-12-30,100957,100044578619.47319,-11.90078126792723,63708129000.0,5.601816421538833e-07,0.0004866934531515093,87.4618577788743,13.895812498550264,1.5079775050462465,-0.05055568926989287,False,10.0
2016-11-25,10,True,ok,2014-10-03,2016-09-30,2016-10-07,2016-12-30,100957,100575599872.85143,-11.926297821167568,63708129000.0,4.5792697336136475e-07,0.0004277469970542897,87.4618577788743,13.895812498550264,1.5079775050462465,-0.05055568926989287,False,10.0
2016-12-02,10,True,ok,2014-10-03,2016-09-30,2016-10-07,2016-12-30,100957,99838512424.243,-11.927317071394077,63708129000.0,6.056967298664405e-07,0.000520455088752288,87.4618577788743,13.895812498550264,1.5079775050462465,-0.05055568926989287,False,10.0
2016-12-09,10,True,ok,2014-10-03,2016-09-30,2016-10-07,2016-12-30,100957,101283118788.84073,-11.92734334596674,63708129000.0,3.498974370633155e-07,0.00035427568185582303,87.4618577788743,13.895812498550264,1.5079775050462465,-0.05055568926989287,False,10.0
2016-12-16,10,True,ok,2014-10-03,2016-09-30,2016-10-07,2016-12-30,100957,102395711174.41263,-11.926459821555982,63708129000.0,2.289204776013936e-07,0.0002625351277103109,87.4618577788743,13.895812498550264,1.5079775050462465,-0.05055568926989287,False,10.0
2016-12-23,10,True,ok,2014-10-03,2016-09-30,2016-10-07,2016-12-30,100957,103293161330.61009,-11.949660970192738,63708129000.0,1.6242265387584349e-07,0.000208260181553307,87.4618577788743,13.895812498550264,1.5079775050462465,-0.05055568926989287,False,10.0
2016-12-30,10,True,ok,2014-10-03,2016-09-30,2016-10-07,2016-12-30,100957,103895087130.50311,-11.941630660595447,63708129000.0,1.289717796496557e-07,0.00017606842717271594,87.4618577788743,13.895812498550264,1.5079775050462465,-0.05055568926989287,False,10.0
2017-01-06,11,True,ok,2015-01-02,2016-12-30,2017-01-06,2017-03-31,100957,102378497313.95538,-8.105256775353588,63708129000.0,1.7387627299256231e-10,1.048198638166642e-08,168.95686415521996,41.56944440538692,1.1335299461066133,-0.24010250764867222,True,3.0
2017-01-13,11,True,ok,2015-01-02,2016-12-30,2017-01-06,2017-03-31,100957,102802533982.18547,-8.142065050252143,63708129000.0,1.2591992750180052e-10,7.983661131488677e-09,168.95686415521996,41.56944440538692,1.1335299461066133,-0.24010250764867222,True,3.0
2017-01-20,11,True,ok,2015-01-02,2016-12-30,2017-01-06,2017-03-31,100957,102387947977.81772,-8.07033434967422,63708129000.0,1.726321254142572e-10,1.0242375692649543e-08,168.95686415521996,41.56944440538692,1.1335299461066133,-0.24010250764867222,True,3.0
2017-01-27,11,True,ok,2015-01-02,2016-12-30,2017-01-06,2017-03-31,100957,101539129510.70126,-7.981175066885264,63708129000.0,3.2835389647086386e-10,1.7496220904661443e-08,168.95686415521996,41.56944440538692,1.1335299461066133,-0.24010250764867222,True,3.0
2017-02-03,11,True,ok,2015-01-02,2016-12-30,2017-01-06,2017-03-31,100957,102035456063.8406,-8.132230127941035,63708129000.0,2.2557656220174346e-10,1.3412553481639683e-08,168.95686415521996,41.56944440538692,1.1335299461066133,-0.24010250764867222,True,3.0
2017-02-10,11,True,ok,2015-01-02,2016-12-30,2017-01-06,2017-03-31,100957,102938755245.85822,-8.143930082796565,63708129000.0,1.134960129548969e-10,7.278704291260004e-09,168.95686415521996,41.56944440538692,1.1335299461066133,-0.24010250764867222,True,3.0
2017-02-17,11,True,ok,2015-01-02,2016-12-30,2017-01-06,2017-03-31,100957,103143817337.88264,-8.19670462463025,63708129000.0,9.704755561165801e-11,6.48680894109492e-09,168.95686415521996,41.56944440538692,1.1335299461066133,-0.24010250764867222,True,3.0
2017-02-24,11,True,ok,2015-01-02,2016-12-30,2017-01-06,2017-03-31,100957,104855635703.50371,-8.323375253331129,63708129000.0,2.6037373642515517e-11,2.11557788368247e-09,168.95686415521996,41.56944440538692,1.1335299461066133,-0.24010250764867222,True,3.0
2017-03-03,11,True,ok,2015-01-02,2016-12-30,2017-01-06,2017-03-31,100957,107533094215.4985,-8.262506776799668,66018831000.00001,6.011072497044505e-11,4.355420358679679e-09,168.95686415521996,41.56944440538692,1.1335299461066133,-0.24010250764867222,True,3.0
2017-03-10,11,True,ok,2015-01-02,2016-12-30,2017-01-06,2017-03-31,100957,107318849521.20737,-8.328258453320764,66018831000.00001,7.043812058317195e-11,5.1856056817554746e-09,168.95686415521996,41.56944440538692,1.1335299461066133,-0.24010250764867222,True,3.0
2017-03-17,11,True,ok,2015-01-02,2016-12-30,2017-01-06,2017-03-31,100957,108226810477.9582,-8.254164044750247,66018831000.00001,3.591994773653269e-11,2.7301552406105274e-09,168.95686415521996,41.56944440538692,1.1335299461066133,-0.24010250764867222,True,3.0
2017-03-24,11,True,ok,2015-01-02,2016-12-30,2017-01-06,2017-03-31,100957,108442185422.44315,-8.177171842506993,66018831000.00001,3.0599070145223585e-11,2.2744993816416757e-09,168.95686415521996,41.56944440538692,1.1335299461066133,-0.24010250764867222,True,3.0
2017-03-31,11,True,ok,2015-01-02,2016-12-30,2017-01-06,2017-03-31,100957,109825770653.37474,-8.097951941957504,66018831000.00001,1.0869768153814237e-11,8.588249746523514e-10,168.95686415521996,41.56944440538692,1.1335299461066133,-0.24010250764867222,True,3.0
2017-04-07,12,True,ok,2015-04-03,2017-03-31,2017-04-07,2017-06-30,100957,11217320625431.512,-6.900321267733193,66018831000.00001,0.0,0.0,202.67075084793333,-5.4658301061952566,0.9744781437679351,0.04905778104902762,True,5.0
2017-04-14,12,True,ok,2015-04-03,2017-03-31,2017-04-07,2017-06-30,100957,11220330451352.354,-6.95272573299281,66018831000.00001,0.0,0.0,202.67075084793333,-5.4658301061952566,0.9744781437679351,0.04905778104902762,True,5.0
2017-04-21,12,True,ok,2015-04-03,2017-03-31,2017-04-07,2017-06-30,100957,108622175271.82762,-6.898124588674162,66018831000.00001,2.3364679900001986e-13,8.140423590272507e-12,202.67075084793333,-5.4658301061952566,0.9744781437679351,0.04905778104902762,True,5.0
2017-04-28,12,True,ok,2015-04-03,2017-03-31,2017-04-07,2017-06-30,100957,109176091519.99992,-6.812663148896223,66018831000.00001,1.432760377356825e-13,4.949704333548083e-12,202.67075084793333,-5.4658301061952566,0.9744781437679351,0.04905778104902762,True,5.0
2017-05-05,12,True,ok,2015-04-03,2017-03-31,2017-04-07,2017-06-30,100957,11208658789350.107,-6.7494665858411755,66018831000.00001,0.0,0.0,202.67075084793333,-5.4658301061952566,0.9744781437679351,0.04905778104902762,True,5.0
2017-05-12,12,True,ok,2015-04-03,2017-03-31,2017-04-07,2017-06-30,100957,11209910978227.668,-6.771278610735808,66018831000.00001,0.0,0.0,202.67075084793333,-5.4658301061952566,0.9744781437679351,0.04905778104902762,True,5.0
2017-05-19,12,True,ok,2015-04-03,2017-03-31,2017-04-07,2017-06-30,100957,11203624479677.63,-6.661760127917884,66018831000.00001,0.0,0.0,202.67075084793333,-5.4658301061952566,0.9744781437679351,0.04905778104902762,True,5.0
2017-05-26,12,True,ok,2015-04-03,2017-03-31,2017-04-07,2017-06-30,100957,11206472445843.04,-6.711379269054823,66018831000.00001,0.0,0.0,202.67075084793333,-5.4658301061952566,0.9744781437679351,0.04905778104902762,True,5.0
2017-06-02,12,True,ok,2015-04-03,2017-03-31,2017-04-07,2017-06-30,100957,11210940160092.219,-6.78920506836925,66018831000.00001,0.0,0.0,202.67075084793333,-5.4658301061952566,0.9744781437679351,0.04905778104902762,True,5.0
2017-06-09,12,True,ok,2015-04-03,2017-03-31,2017-04-07,2017-06-30,100957,11210845413244.174,-6.787554789345397,66018831000.00001,0.0,0.0,202.67075084793333,-5.4658301061952566,0.9744781437679351,0.04905778104902762,True,5.0
2017-06-16,12,True,ok,2015-04-03,2017-03-31,2017-04-07,2017-06-30,100957,11204900089388.293,-6.683985477700866,66018831000.00001,0.0,0.0,202.67075084793333,-5.4658301061952566,0.9744781437679351,0.04905778104902762,True,5.0
2017-06-23,12,True,ok,2015-04-03,2017-03-31,2017-04-07,2017-06-30,100957,11201822599762.445,-6.630363091334369,66018831000.00001,0.0,0.0,202.67075084793333,-5.4658301061952566,0.9744781437679351,0.04905778104902762,True,5.0
2017-06-30,12,True,ok,2015-04-03,2017-03-31,2017-04-07,2017-06-30,100957,11198684346710.19,-6.575673818053548,66018831000.00001,0.0,0.0,202.67075084793333,-5.4658301061952566,0.9744781437679351,0.04905778104902762,True,5.0
2017-07-07,13,True,ok,2015-07-03,2017-06-30,2017-07-07,2017-09-29,100957,6590668566477.525,-7.004029750651762,66018831000.00001,7.6968509858236e-311,8.475573158953216e-297,191.4458951468133,-6.637262450933781,0.8801297312083455,0.053900637428967585,True,3.0
2017-07-14,13,True,ok,2015-07-03,2017-06-30,2017-07-07,2017-09-29,100957,109471731245.49393,-7.063738887144993,66018831000.00001,4.976858784260239e-14,2.0048528427566075e-12,191.4458951468133,-6.637262450933781,0.8801297312083455,0.053900637428967585,True,3.0
2017-07-21,13,True,ok,2015-07-03,2017-06-30,2017-07-07,2017-09-29,100957,108751470438.72255,-7.075366336670962,66018831000.00001,9.487466834043918e-14,3.671402493662328e-12,191.4458951468133,-6.637262450933781,0.8801297312083455,0.053900637428967585,True,3.0
2017-07-28,13,True,ok,2015-07-03,2017-06-30,2017-07-07,2017-09-29,100957,108507661380.67024,-7.081347285702712,66018831000.00001,1.1799471375964217e-13,4.508565939906077e-12,191.4458951468133,-6.637262450933781,0.8801297312083455,0.053900637428967585,True,3.0
2017-08-04,13,True,ok,2015-07-03,2017-06-30,2017-07-07,2017-09-29,100957,109762597626.18973,-7.115081325454199,66018831000.00001,3.8339195406289106e-14,1.6149843105391838e-12,191.4458951468133,-6.637262450933781,0.8801297312083455,0.053900637428967585,True,3.0
2017-08-11,13,True,ok,2015-07-03,2017-06-30,2017-07-07,2017-09-29,100957,108853094192.13165,-7.136308302150688,66018831000.00001,8.662676655321595e-14,3.4788652821300822e-12,191.4458951468133,-6.637262450933781,0.8801297312083455,0.053900637428967585,True,3.0
2017-08-18,13,True,ok,2015-07-03,2017-06-30,2017-07-07,2017-09-29,100957,110787482642.93341,-7.14029885692497,66018831000.00001,1.5265251798896984e-14,6.954301507521691e-13,191.4458951468133,-6.637262450933781,0.8801297312083455,0.053900637428967585,True,3.0
2017-08-25,13,True,ok,2015-07-03,2017-06-30,2017-07-07,2017-09-29,100957,110358677091.00363,-7.1838739736703054,66018831000.00001,2.2447066501733708e-14,1.0176100962785175e-12,191.4458951468133,-6.637262450933781,0.8801297312083455,0.053900637428967585,True,3.0
2017-09-01,13,True,ok,2015-07-03,2017-06-30,2017-07-07,2017-09-29,100957,109916392259.46175,-7.183683139144835,66018831000.00001,3.339596300030415e-14,1.471328341949261e-12,191.4458951468133,-6.637262450933781,0.8801297312083455,0.053900637428967585,True,3.0
2017-09-08,13,True,ok,2015-07-03,2017-06-30,2017-07-07,2017-09-29,100957,6598924926037.838,-7.258032010574107,66018831000.00001,6.1300861966826e-311,2.1910959397096632e-296,191.4458951468133,-6.637262450933781,0.8801297312083455,0.053900637428967585,True,3.0
2017-09-15,13,True,ok,2015-07-03,2017-06-30,2017-07-07,2017-09-29,100957,109145581876.61972,-7.1629332655785465,66018831000.00001,6.666610285725353e-14,2.7651600528475534e-12,191.4458951468133,-6.637262450933781,0.8801297312083455,0.053900637428967585,True,3.0
2017-09-22,13,True,ok,2015-07-03,2017-06-30,2017-07-07,2017-09-29,100957,108384877431.5128,-7.1955043104243845,66018831000.00001,1.3168417868091426e-13,5.283506053876971e-12,191.4458951468133,-6.637262450933781,0.8801297312083455,0.053900637428967585,True,3.0
2017-09-29,13,True,ok,2015-07-03,2017-06-30,2017-07-07,2017-09-29,100957,6596647601255.4,-7.187986544369725,66018831000.00001,6.527078288685e-311,1.6861210836919508e-296,191.4458951468133,-6.637262450933781,0.8801297312083455,0.053900637428967585,True,3.0
2017-10-06,14,True,ok,2015-10-02,2017-09-29,2017-10-06,2017-12-29,100957,107317414969.01004,-5.434846720109228,66018831000.00001,2.663655999686431e-13,4.010256431033311e-12,219.2727358071265,19.438232359105093,1.0365024156207565,-0.07606433778560359,False,10.0
2017-10-13,14,True,ok,2015-10-02,2017-09-29,2017-10-06,2017-12-29,100957,109316106942.49846,-5.5221357507250755,66018831000.00001,3.929251652521691e-14,6.823465283352984e-13,219.2727358071265,19.438232359105093,1.0365024156207565,-0.07606433778560359,False,10.0
2017-10-20,14,True,ok,2015-10-02,2017-09-29,2017-10-06,2017-12-29,100957,108859449940.8768,-5.5164623895569616,66018831000.00001,6.095473168988411e-14,1.0317659502885582e-12,219.2727358071265,19.438232359105093,1.0365024156207565,-0.07606433778560359,False,10.0
2017-10-27,14,True,ok,2015-10-02,2017-09-29,2017-10-06,2017-12-29,100957,108747543787.5814,-5.562088295236167,66018831000.00001,6.786868002397514e-14,1.1686920496000545e-12,219.2727358071265,19.438232359105093,1.0365024156207565,-0.07606433778560359,False,10.0
2017-11-03,14,True,ok,2015-10-02,2017-09-29,2017-10-06,2017-12-29,100957,109879391708.45706,-5.565287005636808,66018831000.00001,2.2828319779017652e-14,4.167282916162136e-13,219.2727358071265,19.438232359105093,1.0365024156207565,-0.07606433778560359,False,10.0
2017-11-10,14,True,ok,2015-10-02,2017-09-29,2017-10-06,2017-12-29,100957,108212541825.7162,-5.5484093960802845,66018831000.00001,1.1333501982056393e-13,1.886815360994101e-12,219.2727358071265,19.438232359105093,1.0365024156207565,-0.07606433778560359,False,10.0
2017-11-17,14,True,ok,2015-10-02,2017-09-29,2017-10-06,2017-12-29,100957,107408404568.47287,-5.522726973985042,66018831000.00001,2.442540086916517e-13,3.855557708711238e-12,219.2727358071265,19.438232359105093,1.0365024156207565,-0.07606433778560359,False,10.0
2017-11-24,14,True,ok,2015-10-02,2017-09-29,2017-10-06,2017-12-29,100957,107155689275.72285,-5.502722865576795,66018831000.00001,3.1068735067523045e-13,4.7951343481226664e-12,219.2727358071265,19.438232359105093,1.0365024156207565,-0.07606433778560359,False,10.0
2017-12-01,14,True,ok,2015-10-02,2017-09-29,2017-10-06,2017-12-29,100957,108080726741.34459,-5.531147368818932,66018831000.00001,1.2856776769287918e-13,2.1081993618045344e-12,219.2727358071265,19.438232359105093,1.0365024156207565,-0.07606433778560359,False,10.0
2017-12-08,14,True,ok,2015-10-02,2017-09-29,2017-10-06,2017-12-29,100957,108997348553.489,-5.6127985174073345,66018831000.00001,5.339116399883355e-14,9.549690529509878e-13,219.2727358071265,19.438232359105093,1.0365024156207565,-0.07606433778560359,False,10.0
2017-12-15,14,True,ok,2015-10-02,2017-09-29,2017-10-06,2017-12-29,100957,108141391909.38425,-5.622983749431086,66018831000.00001,1.2131967967453168e-13,2.087881913128667e-12,219.2727358071265,19.438232359105093,1.0365024156207565,-0.07606433778560359,False,10.0
2017-12-22,14,True,ok,2015-10-02,2017-09-29,2017-10-06,2017-12-29,100957,107711582153.30579,-5.522527530981785,66018831000.00001,1.8293334397664377e-13,2.931904641450763e-12,219.2727358071265,19.438232359105093,1.0365024156207565,-0.07606433778560359,False,10.0
2017-12-29,14,True,ok,2015-10-02,2017-09-29,2017-10-06,2017-12-29,100957,107318915401.25735,-5.439588121814001,66018831000.00001,2.659853208651142e-13,4.014074852105032e-12,219.2727358071265,19.438232359105093,1.0365024156207565,-0.07606433778560359,False,10.0
2018-01-05,15,True,ok,2016-01-01,2017-12-29,2018-01-05,2018-03-30,100957,109033558679.82571,-3.688041780773169,66018831000.00001,1.0486293253632209e-10,7.049948328354845e-10,178.08141965922266,28.06016536225161,1.1594028314869145,-0.1702866900766794,False,10.0
2018-01-12,15,True,ok,2016-01-01,2017-12-29,2018-01-05,2018-03-30,100957,107698334447.17548,-3.640514623314619,66018831000.00001,2.748881037062668e-10,1.7267785497736845e-09,178.08141965922266,28.06016536225161,1.1594028314869145,-0.1702866900766794,False,10.0
2018-01-19,15,True,ok,2016-01-01,2017-12-29,2018-01-05,2018-03-30,100957,108646043481.1766,-3.6690503629971083,66018831000.00001,1.3882507822075e-10,9.126734952023626e-10,178.08141965922266,28.06016536225161,1.1594028314869145,-0.1702866900766794,False,10.0
2018-01-26,15,True,ok,2016-01-01,2017-12-29,2018-01-05,2018-03-30,100957,108704100160.55556,-3.6292116407706025,66018831000.00001,1.331166916193306e-10,8.594685511953306e-10,178.08141965922266,28.06016536225161,1.1594028314869145,-0.1702866900766794,False,10.0
2018-02-02,15,True,ok,2016-01-01,2017-12-29,2018-01-05,2018-03-30,100957,106893400159.12865,-3.64883468373316,66018831000.00001,4.893755526518587e-10,3.005241205035983e-09,178.08141965922266,28.06016536225161,1.1594028314869145,-0.1702866900766794,False,10.0
2018-02-09,15,True,ok,2016-01-01,2017-12-29,2018-01-05,2018-03-30,100957,104949165414.99104,-3.675528889543539,66018831000.00001,1.943476597783366e-09,1.1319503813513357e-08,178.08141965922266,28.06016536225161,1.1594028314869145,-0.1702866900766794,False,10.0
2018-02-16,15,True,ok,2016-01-01,2017-12-29,2018-01-05,2018-03-30,100957,105872642518.06458,-3.6673418903194097,66018831000.00001,1.012051402849111e-09,6.059122442074942e-09,178.08141965922266,28.06016536225161,1.1594028314869145,-0.1702866900766794,False,10.0
2018-02-23,15,True,ok,2016-01-01,2017-12-29,2018-01-05,2018-03-30,100957,105762684347.58372,-3.68065309029749,66018831000.00001,1.0940856898304633e-09,6.567314058251681e-09,178.08141965922266,28.06016536225161,1.1594028314869145,-0.1702866900766794,False,10.0
2018-03-02,15,True,ok,2016-01-01,2017-12-29,2018-01-05,2018-03-30,100957,106590245714.1646,-3.704953277005,67955373000.00001,5.1648854102130494e-09,2.905787629339582e-08,178.08141965922266,28.06016536225161,1.1594028314869145,-0.1702866900766794,False,10.0
2018-03-09,15,True,ok,2016-01-01,2017-12-29,2018-01-05,2018-03-30,100957,107390591101.19897,-3.7092839439997825,67955373000.00001,3.0014119488144133e-09,1.7383189933682778e-08,178.08141965922266,28.06016536225161,1.1594028314869145,-0.1702866900766794,False,10.0
2018-03-16,15,True,ok,2016-01-01,2017-12-29,2018-01-05,2018-03-30,100957,107061954297.40393,-3.7227062089827854,67955373000.00001,3.752430198430904e-09,2.162591874590353e-08,178.08141965922266,28.06016536225161,1.1594028314869145,-0.1702866900766794,False,10.0
2018-03-23,15,True,ok,2016-01-01,2017-12-29,2018-01-05,2018-03-30,100957,105547198269.57526,-3.732949540163485,67955373000.00001,1.0420035874692356e-08,5.728850865108564e-08,178.08141965922266,28.06016536225161,1.1594028314869145,-0.1702866900766794,False,10.0
2018-03-30,15,True,ok,2016-01-01,2017-12-29,2018-01-05,2018-03-30,100957,106881017911.9612,-3.7212636662501843,67955373000.00001,4.24226777178967e-09,2.4283334467219347e-08,178.08141965922266,28.06016536225161,1.1594028314869145,-0.1702866900766794,False,10.0
2018-04-06,16,True,ok,2016-04-01,2018-03-30,2018-04-06,2018-06-29,100957,107114307185.05591,-2.504560607802773,67955373000.00001,1.1937034963913797e-11,3.794122959562333e-11,358.66281560166357,104.68083805354011,1.5742575482491696,-0.47716638788772364,True,3.0
2018-04-13,16,True,ok,2016-04-01,2018-03-30,2018-04-06,2018-06-29,100957,108681574749.09924,-2.4937356240880746,67955373000.00001,2.656496145601833e-12,8.705430445466291e-12,358.66281560166357,104.68083805354011,1.5742575482491696,-0.47716638788772364,True,3.0
2018-04-20,16,True,ok,2016-04-01,2018-03-30,2018-04-06,2018-06-29,100957,108811186757.15157,-2.458490335695103,67955373000.00001,2.3434299305580897e-12,7.575075404078057e-12,358.66281560166357,104.68083805354011,1.5742575482491696,-0.47716638788772364,True,3.0
2018-04-27,16,True,ok,2016-04-01,2018-03-30,2018-04-06,2018-06-29,100957,109422585539.41373,-2.4766274790873837,67955373000.00001,1.2941633124054669e-12,4.2770382459369404e-12,358.66281560166357,104.68083805354011,1.5742575482491696,-0.47716638788772364,True,3.0
2018-05-04,16,True,ok,2016-04-01,2018-03-30,2018-04-06,2018-06-29,100957,110699898349.49857,-2.446273639535235,67955373000.00001,3.699739538735755e-13,1.2391845240096574e-12,358.66281560166357,104.68083805354011,1.5742575482491696,-0.47716638788772364,True,3.0
2018-05-11,16,True,ok,2016-04-01,2018-03-30,2018-04-06,2018-06-29,100957,110327376766.47108,-2.448922173671505,67955373000.00001,5.339159426691095e-13,1.7761577481901923e-12,358.66281560166357,104.68083805354011,1.5742575482491696,-0.47716638788772364,True,3.0
