date,r_1y
2010-10-08,0.006655443213501369
2010-10-11,0.006590393557940673
2010-10-12,0.0064180267692678285
2010-10-13,0.00641268583842006
2010-10-14,0.006684468514538191
2010-10-15,0.006798041198116187
2010-10-18,0.00736477027292479
2010-10-19,0.007576804109889372
2010-10-20,0.007873440406611847
2010-10-21,0.008005034196369902
2010-10-22,0.008220726267742971
2010-10-25,0.008095165230202254
2010-10-26,0.008527943061385683
2010-10-27,0.00857645710081995
2010-10-28,0.008652831885058816
2010-10-29,0.008433026679675838
2010-11-01,0.008447143473163719
2010-11-02,0.008480150376593392
2010-11-03,0.008348173220793502
2010-11-04,0.008365668705578087
2010-11-05,0.008171855069987851
2010-11-08,0.00828658790473652
2010-11-09,0.008191370481601942
2010-11-10,0.008220862001912292
2010-11-11,0.008120044231884553
2010-11-12,0.008220260555426481
2010-11-15,0.008383026987723178
2010-11-16,0.008230879563699046
2010-11-17,0.008142701794770769
2010-11-18,0.008232804599750648
2010-11-19,0.008418011514558604
2010-11-22,0.00817213664990297
2010-11-23,0.007581156388502439
2010-11-24,0.0074400757473155775
2010-11-25,0.00751897808789807
2010-11-26,0.007429749422708718
2010-11-29,0.007297779952131367
2010-11-30,0.00719105487186934
2010-12-01,0.0072105480830797555
2010-12-02,0.006778804418597644
2010-12-03,0.006787869179188617
2010-12-06,0.006558392952208032
2010-12-07,0.006661288211812084
2010-12-08,0.0069281807881676595
2010-12-09,0.007180597803853435
2010-12-10,0.007404024680708332
2010-12-13,0.007426701989118578
2010-12-14,0.0072661929179355655
2010-12-15,0.00728827483581912
2010-12-16,0.007365285603801939
2010-12-17,0.007330842479953836
2010-12-20,0.007236195270871537
2010-12-21,0.007257615005809476
2010-12-22,0.006542771129225831
2010-12-23,0.00635812783297816
2010-12-24,0.0063739523672146055
2010-12-27,0.006410584842519114
2010-12-28,0.006057112519139147
2010-12-29,0.006095656602625679
2010-12-30,0.005990580808730204
2010-12-31,0.006025860068378757
2011-01-03,0.005802843877207074
2011-01-04,0.006017636342206114
2011-01-05,0.006115650241450834
2011-01-06,0.006259901066162188
2011-01-07,0.006079282990073252
2011-01-10,0.00605892217202193
2011-01-11,0.006086061557564529
2011-01-12,0.0065198641363822165
2011-01-13,0.007209391771549742
2011-01-14,0.007670448859488275
2011-01-17,0.007760045305747751
2011-01-18,0.00831169861015213
2011-01-19,0.007972225792354244
2011-01-20,0.0086964129325099
2011-01-21,0.009041569588421734
2011-01-24,0.008997724293240153
2011-01-25,0.009290223406064797
2011-01-26,0.009304171894398411
2011-01-27,0.00944745160104112
2011-01-28,0.010346298149893773
2011-01-31,0.010262265399277149
2011-02-01,0.010127103612632103
2011-02-02,0.01033622417094879
2011-02-03,0.010057478162167698
2011-02-04,0.01017375653014575
2011-02-07,0.01002275278422462
2011-02-08,0.010408306483238108
2011-02-09,0.010581288827840134
2011-02-10,0.010627985315995936
2011-02-11,0.010376436166953433
2011-02-14,0.010338549886261423
2011-02-15,0.01040611708959621
2011-02-16,0.010189833393857347
2011-02-17,0.009947669079040851
2011-02-18,0.010196310504481759
2011-02-21,0.010402609743416325
2011-02-22,0.01082940225462485
2011-02-23,0.010921831759475635
2011-02-24,0.010716770601274857
2011-02-25,0.010854602543080169
2011-02-28,0.010757776498985364
2011-03-01,0.010848894247372383
2011-03-02,0.010735872282598362
2011-03-03,0.01253531419418124
2011-03-04,0.012527693508518425
2011-03-07,0.012568013726908158
2011-03-08,0.01233903027995508
2011-03-09,0.012345533199497528
2011-03-10,0.01213951776865681
2011-03-11,0.011892215110766187
2011-03-14,0.011735602605275775
2011-03-15,0.01114500501282336
2011-03-16,0.010948847186248459
2011-03-17,0.011311847780331208
2011-03-18,0.011620464543950635
2011-03-21,0.012267352497691168
2011-03-22,0.012302588771269218
2011-03-23,0.012182902259692404
2011-03-24,0.012315004970845572
2011-03-25,0.012492193740110775
2011-03-28,0.012813870507251945
2011-03-29,0.012828016540696728
2011-03-30,0.012785969215278043
2011-03-31,0.012996749328394284
2011-04-01,0.013202750193169995
2011-04-04,0.013148605032533695
2011-04-05,0.013113075242674513
2011-04-06,0.013257900808125651
2011-04-07,0.01345549809900602
2011-04-08,0.014053668877588046
2011-04-11,0.013914095354210407
2011-04-12,0.013621169193009819
2011-04-13,0.013836324171806677
2011-04-14,0.013639477760924446
2011-04-15,0.013802420022375608
2011-04-18,0.013451511143037775
2011-04-19,0.013770432272899608
2011-04-20,0.013934044177139067
2011-04-21,0.013689038074392361
2011-04-26,0.01354267640151855
2011-04-27,0.013917799004956852
2011-04-28,0.013989526500427533
2011-04-29,0.014130893121725198
2011-05-02,0.014290938601743141
2011-05-03,0.014398464742242142
2011-05-04,0.0149447724711309
2011-05-05,0.01395903558190072
2011-05-06,0.01399317175752981
2011-05-09,0.01374197681895879
2011-05-10,0.013653010253463452
2011-05-11,0.013715271343059889
2011-05-12,0.013516313899113341
2011-05-13,0.013779045053203764
2011-05-16,0.013968075338850139
2011-05-17,0.013889046407078345
2011-05-18,0.013995523638812313
2011-05-19,0.014316931120595766
2011-05-20,0.01392013965830011
2011-05-23,0.01355531150138817
2011-05-24,0.01360910585854986
2011-05-25,0.013214124498066691
2011-05-26,0.013138469267859164
2011-05-27,0.01289992010264099
2011-05-30,0.012935517030110937
2011-05-31,0.013178161060730104
2011-06-01,0.013161419553614924
2011-06-02,0.01329882988460666
2011-06-03,0.01343479653524124
2011-06-06,0.013684948711252552
2011-06-07,0.013995158984488821
2011-06-08,0.014017419668861981
2011-06-09,0.013780519316767985
2011-06-10,0.013591219068357419
2011-06-13,0.01347237236975251
2011-06-14,0.013785837860943635
2011-06-15,0.013605474226182768
2011-06-16,0.013245455513381198
2011-06-17,0.013505222460256794
2011-06-20,0.013543081682680263
2011-06-21,0.013569723098010283
2011-06-22,0.013420513173121797
2011-06-23,0.012764005959257162
2011-06-24,0.012742441203032624
2011-06-27,0.01274461962941693
2011-06-28,0.013351952721556797
2011-06-29,0.013554648916434448
2011-06-30,0.013883281609334153
2011-07-01,0.014160537992768556
2011-07-04,0.01431446376035548
2011-07-05,0.014263179375911088
2011-07-06,0.013924686914132196
2011-07-07,0.01401636248288932
2011-07-08,0.013635534322901629
2011-07-11,0.01266848642170773
2011-07-12,0.012317686000502908
2011-07-13,0.01210698123525842
2011-07-14,0.012072551182616091
2011-07-15,0.011576525354731318
2011-07-18,0.011411621840240629
2011-07-19,0.011605357980052128
2011-07-20,0.01169906856962853
2011-07-21,0.012393918349799088
2011-07-22,0.01239470861383861
2011-07-25,0.012348655435695365
2011-07-26,0.01216420500773288
2011-07-27,0.011629686573481022
2011-07-28,0.011523859205349476
2011-07-29,0.011124291997161391
2011-08-01,0.011047146238032273
2011-08-02,0.010482756161362213
2011-08-03,0.010435098965113253
2011-08-04,0.009413107840822117
2011-08-05,0.008106379943679465
2011-08-08,0.007262018944306912
2011-08-09,0.007105892605306061
2011-08-10,0.0061596705663626095
2011-08-11,0.006096057861755688
2011-08-12,0.006871247669543457
2011-08-15,0.007305622592652756
2011-08-16,0.007327223662880462
2011-08-17,0.007342134240957607
2011-08-18,0.00617209907309745
2011-08-19,0.006489405198039719
2011-08-22,0.006740690543992345
2011-08-23,0.006579929203863336
2011-08-24,0.006870353458393529
2011-08-25,0.006587454242217388
2011-08-26,0.006210843101434629
2011-08-29,0.007078951926367347
2011-08-30,0.006454397625708843
2011-08-31,0.00667379052940786
2011-09-01,0.006517540525573783
2011-09-02,0.0057612339777478126
2011-09-05,0.005080207263611766
2011-09-06,0.005022943968340054
2011-09-07,0.005320259246287325
2011-09-08,0.004798777928686233
2011-09-09,0.0040183301238996
2011-09-12,0.004139752437960038
2011-09-13,0.004900564396232586
2011-09-14,0.005194382481361809
2011-09-15,0.005704097963575142
2011-09-16,0.005142251178155092
2011-09-19,0.004381217345986452
2011-09-20,0.0043041985278728405
2011-09-21,0.004269002976258113
2011-09-22,0.004006602164789489
2011-09-23,0.0037633158436175297
2011-09-26,0.003796001699883864
2011-09-27,0.004984791297696815
2011-09-28,0.004902915712542001
2011-09-29,0.004848831332216685
2011-09-30,0.004690218981729621
2011-10-03,0.004586006463993164
2011-10-04,0.004380013098393124
2011-10-05,0.004697887000515661
2011-10-06,0.005310703981671612
2011-10-07,0.005508300431625589
2011-10-10,0.005641088181682472
2011-10-11,0.005516487024420442
2011-10-12,0.0056843399461745684
2011-10-13,0.005313053316292104
2011-10-14,0.005541556705262973
2011-10-17,0.005178937078891557
2011-10-18,0.005410692480625574
2011-10-19,0.0055546843340243054
2011-10-20,0.005942264099461583
2011-10-21,0.006035269199619924
2011-10-24,0.0058438489854961305
2011-10-25,0.005727349715490672
2011-10-26,0.0052422982983822254
2011-10-27,0.00566350425068083
2011-10-28,0.00570286224554042
2011-10-31,0.005374350467805371
2011-11-01,0.004881777074726933
2011-11-02,0.0051180558112731865
2011-11-03,0.0045250972433987565
2011-11-04,0.0044535090685098285
2011-11-07,0.00458678579045993
2011-11-08,0.004617569015499075
2011-11-09,0.004528531611158942
2011-11-10,0.00501656364846437
2011-11-11,0.005334456424229508
2011-11-14,0.005498585791126187
2011-11-15,0.00606481618180852
2011-11-16,0.006220615260103537
2011-11-17,0.006171642331488791
2011-11-18,0.006067948194879257
2011-11-21,0.005782384542662053
2011-11-22,0.005751194380834859
2011-11-23,0.006163228823855832
2011-11-24,0.006056403752737701
2011-11-25,0.005997527447911501
2011-11-28,0.0055258110952956675
2011-11-29,0.0051994918075725545
2011-11-30,0.003834361424129569
2011-12-01,0.0032113852680946474
2011-12-02,0.00336218728568813
2011-12-05,0.003064066632192184
2011-12-06,0.003187568603080575
2011-12-07,0.002898403158939029
2011-12-08,0.0027681681144430836
2011-12-09,0.0029463730885999216
2011-12-12,0.002779529017330338
2011-12-13,0.00288925903696834
2011-12-14,0.002593156430152027
2011-12-15,0.0017559501536610579
2011-12-16,0.0012539541256367138
2011-12-19,0.0017458783394596223
2011-12-20,0.0015945982536468152
2011-12-21,0.0016903480417010995
2011-12-22,0.0016505969714037583
2011-12-23,0.0013630018015737488
2011-12-27,0.0009903870961278372
2011-12-28,0.0009546598714691812
2011-12-29,0.0006802486889772541
2011-12-30,0.0009377843798814766
2012-01-02,0.0013576304400255413
2012-01-03,0.0011770660069493
2012-01-04,0.0010373334581752769
2012-01-05,0.0016139676104013655
2012-01-06,0.0018731187188934894
2012-01-09,0.0018346171747032902
2012-01-10,0.0019910704641303554
2012-01-11,0.0015654999507620127
2012-01-12,0.0012724758608167375
2012-01-13,0.001491639746700084
2012-01-16,0.0016863531485671822
2012-01-17,0.0020384933384120572
2012-01-18,0.0020747038866465294
2012-01-19,0.002136195706264943
2012-01-20,0.002093979023735836
2012-01-23,0.002192739364526668
2012-01-24,0.0022403320649948457
2012-01-25,0.002215613802595361
2012-01-26,0.0020633187101989294
2012-01-27,0.00211198588992314
2012-01-30,0.002273350666771612
2012-01-31,0.0020614851688972656
2012-02-01,0.0019325486899627964
2012-02-02,0.0016626798445800795
2012-02-03,0.0015789890318973797
2012-02-06,0.0017424280629963107
2012-02-07,0.0018006456487373956
2012-02-08,0.0019155957469562245
2012-02-09,0.001989276350691833
2012-02-10,0.001911897660753894
2012-02-13,0.0020202059127045315
2012-02-14,0.002018779437398237
2012-02-15,0.002014571693968552
2012-02-16,0.002130949920139331
2012-02-17,0.0022054734834387937
2012-02-20,0.002200229369590665
2012-02-21,0.0022208713952174275
2012-02-22,0.0020922591244926015
2012-02-23,0.002015387591827995
2012-02-24,0.0019163681327498017
2012-02-27,0.0017109432827754078
2012-02-28,0.001614873083081121
2012-02-29,0.0014700191522319184
2012-03-01,0.0013522473302188941
2012-03-02,0.0011186414462147588
2012-03-05,0.001179735938718265
2012-03-06,0.00118783443114014
2012-03-07,0.0011405872705075738
2012-03-08,0.0010594056208770076
2012-03-09,0.0012254794126623115
2012-03-12,0.0011531330439229492
2012-03-13,0.0013451752744387945
2012-03-14,0.0015108729065316372
2012-03-15,0.001654578000216942
2012-03-16,0.002101447145815456
2012-03-19,0.0019607827020648562
2012-03-20,0.001973464920444603
2012-03-21,0.0019075337674112536
2012-03-22,0.0017852946420451943
2012-03-23,0.001649299975186591
2012-03-26,0.0015926347821462984
2012-03-27,0.0016403111404556458
2012-03-28,0.0015167564618483898
2012-03-29,0.0015252126159828094
2012-03-30,0.0016018691497671344
2012-04-02,0.0015625200023311292
2012-04-03,0.0015478505896765827
2012-04-04,0.0014866245226549779
2012-04-05,0.0014528488483708645
2012-04-10,0.0013904223365035539
2012-04-11,0.0013547929057350094
2012-04-12,0.0012357821753738786
2012-04-13,0.0011687246498658644
2012-04-16,0.0012829264164660437
2012-04-17,0.0013907579128671842
2012-04-18,0.0013738066584467212
2012-04-19,0.0015728342070449575
2012-04-20,0.0015860077466089972
2012-04-23,0.0016142433943947942
2012-04-24,0.0015011976679218365
2012-04-25,0.001335241465696848
2012-04-26,0.0011687445793415075
2012-04-27,0.0011116366627454389
2012-04-30,0.0010186547270794044
2012-05-02,0.0009284544502594638
2012-05-03,0.001009981921636074
2012-05-04,0.0008241596782020855
2012-05-07,0.0007958007320235572
2012-05-08,0.0008349743959393718
2012-05-09,0.000988671546263875
2012-05-10,0.0009625110104081802
2012-05-11,0.0009687641694001358
2012-05-14,0.000962805218762548
2012-05-15,0.0009264257619229577
2012-05-16,0.000914076804581363
2012-05-17,0.0007616614712889413
2012-05-18,0.0008685142864538253
2012-05-21,0.0008067994863879457
2012-05-22,0.0007505461417484849
2012-05-23,0.0006255104568604564
2012-05-24,0.0005096276849117132
2012-05-25,0.00045354134279826044
2012-05-28,0.0004152895990709737
2012-05-29,0.0005333669193732282
2012-05-30,0.0005427043218966299
2012-05-31,0.0005121493761447215
2012-06-01,0.0004258168919905536
2012-06-04,0.00043837561738973907
2012-06-05,0.0004009065177397497
2012-06-06,0.0007476345309679022
2012-06-07,0.0008592481343408221
2012-06-08,0.0006401113760907063
2012-06-11,0.0008579634778568224
2012-06-12,0.0010929684884164238
2012-06-13,0.0010596961946880644
2012-06-14,0.0010142323916542972
2012-06-15,0.0007213294400157632
2012-06-18,0.000566200397214236
2012-06-19,0.0006413231758812321
2012-06-20,0.0009808705234858285
2012-06-21,0.0007471366935175805
2012-06-22,0.0008127905650360079
2012-06-25,0.0006492701491760578
2012-06-26,0.0007093836945859922
2012-06-27,0.0007142702646951182
2012-06-28,0.0007280233872328301
2012-06-29,0.0007705827781432273
2012-07-02,0.0007157271965863643
2012-07-03,0.00043254774337059043
2012-07-04,0.0004412095459133125
2012-07-05,-0.00019175849102458285
2012-07-06,-0.00042851518860856255
2012-07-09,-0.00046155875216365773
2012-07-10,-0.00041499902883558094
2012-07-11,-0.0006418365533477522
2012-07-12,-0.0007143946519906929
2012-07-13,-0.0008130411143984961
2012-07-16,-0.0007313855401213054
2012-07-17,-0.000712703311854237
2012-07-18,-0.0006717761745029582
2012-07-19,-0.0006666652180584264
2012-07-20,-0.000810039406622094
2012-07-23,-0.0005558553792125531
2012-07-24,-0.0004711527521687886
2012-07-25,-0.00036181814181135863
2012-07-26,-0.0005145572300546819
2012-07-27,-0.000567933613040168
2012-07-30,-0.0008053090487809022
2012-07-31,-0.0008788073103631122
2012-08-01,-0.0009734190944122822
2012-08-02,-0.0008324832864583965
2012-08-03,-0.0006159226465214429
2012-08-06,-0.0007308803038706158
2012-08-07,-0.0006531064019027788
2012-08-08,-0.0007944069017291655
2012-08-09,-0.0007906494515606565
2012-08-10,-0.0008892697337192645
2012-08-13,-0.000712464206114869
2012-08-14,-0.0005919856471993512
2012-08-15,-0.0005554962430534261
2012-08-16,-0.0006728405657779124
2012-08-17,-0.0005834949599939288
2012-08-20,-0.0005189825662179137
2012-08-21,-0.0005994481631399751
2012-08-22,-0.0005189969617544987
2012-08-23,-0.0005255695057573773
2012-08-24,-0.0007633470061550085
2012-08-27,-0.0006021343009779522
2012-08-28,-0.00043840398621063147
2012-08-29,-0.000425707421609669
2012-08-30,-0.0006303247966593606
2012-08-31,-0.0005321132264303152
2012-09-03,-0.0004263200740799622
2012-09-04,-0.0004776286744738867
2012-09-05,-0.0006052442381373924
2012-09-06,-0.0002627220344400527
2012-09-07,-0.00018762175116428194
2012-09-10,-0.00013732871421800574
2012-09-11,-7.984886889426334e-05
2012-09-12,-0.00016034484927678337
2012-09-13,-0.00011198062361667205
2012-09-14,0.00018975058921029574
2012-09-17,6.878062421918241e-05
2012-09-18,3.6769694244664917e-06
2012-09-19,-4.2049697088883955e-05
2012-09-20,-0.00015370049145882358
2012-09-21,-0.0001156588616586296
2012-09-24,-0.00011639778583252713
2012-09-25,-6.424506800621454e-05
2012-09-26,-0.0001431787318111466
2012-09-27,-9.923948304110031e-05
2012-09-28,-0.00013759337049291443
2012-10-01,-7.239673185655881e-05
2012-10-02,-0.0001301685427852517
2012-10-03,-0.00016100600212774817
2012-10-04,-0.00011212683780232879
2012-10-05,-5.368784153114259e-05
2012-10-08,-0.00022788261621877303
2012-10-09,-0.0001645358679038278
2012-10-10,-0.00020805301486098493
2012-10-11,-0.0001287389366119962
2012-10-12,-0.00021984883141910937
2012-10-15,-0.0001757033457168733
2012-10-16,-6.801200669265928e-05
2012-10-17,3.248815047155684e-05
2012-10-18,0.00013100036716496178
2012-10-19,0.00011761707883728434
2012-10-22,0.0002421530547898687
2012-10-23,0.00016612790666149736
2012-10-24,6.499250750363394e-05
2012-10-25,2.800248367257119e-05
2012-10-26,-4.793033907334987e-05
2012-10-29,-6.34622964758469e-05
2012-10-30,-0.0001733401587742378
2012-10-31,-0.00010770254502674436
2012-11-01,-0.00010818814473423366
2012-11-02,-0.00020013813392951718
2012-11-05,-0.0001652094951664429
2012-11-06,-0.00029356010163871904
2012-11-07,-0.00047475860478984444
2012-11-08,-0.0003931960452177341
2012-11-09,-0.0004388913023056773
2012-11-12,-0.00038049729404396435
2012-11-13,-0.00046698507446175876
2012-11-14,-0.00034049950603401327
2012-11-15,-0.000378218180089922
2012-11-16,-0.0004261287626396637
2012-11-19,-0.00033789172754889574
2012-11-20,-0.0002429852133037036
2012-11-21,-0.00018375795685913855
2012-11-22,-0.00020163269441238362
2012-11-23,-0.00025156298832230473
2012-11-26,-0.00021187737835068443
2012-11-27,-0.00016556550317718964
2012-11-28,-0.00027188862593658937
2012-11-29,-0.00020808662680346757
2012-11-30,-0.000207266782777209
2012-12-03,-0.00017684064305797164
2012-12-04,-0.00015500285633224476
2012-12-05,-0.00023273721217231369
2012-12-06,-0.00033435499355992436
2012-12-07,-0.000522955973000947
2012-12-10,-0.0005174418983231944
2012-12-11,-0.0005038292633896902
2012-12-12,-0.00048010527953794123
2012-12-13,-0.0004834243794362303
2012-12-14,-0.00047318097543665784
2012-12-17,-0.0003915660994475445
2012-12-18,-0.00032453593976941255
2012-12-19,-0.0002893798549632942
2012-12-20,-0.0003325028448607048
2012-12-21,-0.00033691118105062313
2012-12-24,-0.00035913182409220035
2012-12-27,-0.0002595037965270786
2012-12-28,-0.000361963511526362
2012-12-31,-0.0003815796810035854
2013-01-02,-0.0002761151491854541
2013-01-03,-0.00010629454715136876
2013-01-04,2.2120248832671053e-05
2013-01-07,6.359891131265005e-05
2013-01-08,-3.3000256186737076e-05
2013-01-09,-5.5399441644872206e-05
2013-01-10,0.00016106991257103243
2013-01-11,0.0003119514127879208
2013-01-14,0.000353827920373111
2013-01-15,0.000318146497068279
2013-01-16,0.00038926216030627626
2013-01-17,0.0007518692498846825
2013-01-18,0.0007936739535045057
2013-01-21,0.0006934319913390863
2013-01-22,0.000614337461784209
2013-01-23,0.000591475520607272
2013-01-24,0.0006098665169219575
2013-01-25,0.0012966024128797592
2013-01-28,0.0015464367579193562
2013-01-29,0.0013059603085449046
2013-01-30,0.0015542175609121723
2013-01-31,0.0015010265535563994
2013-02-01,0.0011523916390264622
2013-02-04,0.0011011514032071323
2013-02-05,0.0011607963897160456
2013-02-06,0.0011076776534509026
2013-02-07,0.0009116200243925632
2013-02-08,0.0008167185312025849
2013-02-11,0.0008127235382424613
2013-02-12,0.0008806282536275867
2013-02-13,0.0009703779650151878
2013-02-14,0.0007766211910201193
2013-02-15,0.0007421196738634217
2013-02-18,0.000751815075888862
2013-02-19,0.0007756752586834193
2013-02-20,0.0008890648352999508
2013-02-21,0.0007237703864266698
2013-02-22,0.000464866505242989
2013-02-25,0.0005879269100063111
2013-02-26,0.0002872404517302618
2013-02-27,0.00011736256630446196
2013-02-28,0.00012597339449326394
2013-03-01,2.1212065267062208e-05
2013-03-04,0.0001261770493562553
2013-03-05,0.00016164163814300637
2013-03-06,7.95941053761684e-05
2013-03-07,0.00030368811376282336
2013-03-08,0.00036234025106058
2013-03-11,0.00031483018246908356
2013-03-12,0.00030207540189045143
2013-03-13,0.0002756967202739724
2013-03-14,0.00032292749217660566
2013-03-15,0.0002871968966785721
2013-03-18,0.000162060957850787
2013-03-19,0.00014661676870124428
2013-03-20,0.00014017254381310852
2013-03-21,0.00018440803038938247
2013-03-22,0.00020813458144973706
2013-03-25,0.00014632705934544132
2013-03-26,0.00012248587826750644
2013-03-27,1.6825191248084347e-05
2013-03-28,2.2569444798397066e-05
2013-04-02,0.0001318536153601979
2013-04-03,9.878089473063234e-05
2013-04-04,4.4588552457700545e-05
2013-04-05,7.509550562180056e-05
2013-04-08,0.00010515138857376095
2013-04-09,0.00011819618494780304
2013-04-10,0.00020153364576509957
2013-04-11,0.00018716494393649974
2013-04-12,0.0001338822413390206
